ebird_code,scientific_name,common_name,alpha
stwbab3,Kenopia striata,Striped Wren-Babbler,
abbbab1,Malacocincla abbotti,Abbott's Babbler,
horbab2,Malacocincla sepiaria,Horsfield's Babbler,
mowbab1,Gypsophila crassa,Mountain Wren-Babbler,
stwbab1,Gypsophila brevicaudata,Streaked Wren-Babbler,
limwrb4,Gypsophila annamensis,Annam Limestone Babbler,
limwrb2,Gypsophila calcicola,Rufous Limestone Babbler,
limwrb3,Gypsophila crispifrons,Variable Limestone Babbler,
rbwbab1,Gypsophila rufipectus,Rusty-breasted Wren-Babbler,
stwbab2,Ptilocichla mindanensis,Striated Wren-Babbler,
bowbab1,Ptilocichla leucogrammica,Bornean Wren-Babbler,
fawbab1,Ptilocichla falcata,Falcated Wren-Babbler,
eywbab1,Napothera epilepidota,Eyebrowed Wren-Babbler,
lbwbab1,Napothera malacoptila,Long-billed Wren-Babbler,
sumwrb1,Napothera albostriata,Sumatran Wren-Babbler,
whtwrb1,Napothera pasquieri,White-throated Wren-Babbler,
namscb1,Napothera naungmungensis,Naung Mung Scimitar Babbler,
stsbab1,Napothera danjoui,Short-tailed Scimitar Babbler,
brcful1,Alcippe poioicephala,Brown-cheeked Fulvetta,
bkbful1,Alcippe grotei,Black-browed Fulvetta,
broful1,Alcippe brunneicauda,Brown Fulvetta,
javful1,Alcippe pyrrhoptera,Javan Fulvetta,
nepful1,Alcippe nipalensis,Nepal Fulvetta,
gycful3,Alcippe davidi,David's Fulvetta,
gycful5,Alcippe hueti,Huet's Fulvetta,
gycful1,Alcippe morrisonia,Grey-cheeked Fulvetta,
gycful4,Alcippe fratercula,Yunnan Fulvetta,
mouful1,Alcippe peracensis,Mountain Fulvetta,
strlau2,Grammatoptila striata,Striated Laughingthrush,
cutia1,Cutia nipalensis,Himalayan Cutia,
viecut1,Cutia legalleni,Vietnamese Cutia,
scalau1,Trochalopteron subunicolor,Scaly Laughingthrush,
brclau1,Trochalopteron austeni,Brown-capped Laughingthrush,
blwlau1,Trochalopteron squamatum,Blue-winged Laughingthrush,
strlau1,Trochalopteron lineatum,Streaked Laughingthrush,
bhulau1,Trochalopteron imbricatum,Bhutan Laughingthrush,
strlau3,Trochalopteron virgatum,Striped Laughingthrush,
varlau1,Trochalopteron variegatum,Variegated Laughingthrush,
blflau1,Trochalopteron affine,Black-faced Laughingthrush,
whwlau1,Trochalopteron morrisonianum,White-whiskered Laughingthrush,
prhlau1,Trochalopteron henrici,Brown-cheeked Laughingthrush,
elllau1,Trochalopteron elliotii,Elliot's Laughingthrush,
retlau1,Trochalopteron milnei,Red-tailed Laughingthrush,
chclau2,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,
asslau1,Trochalopteron chrysopterum,Assam Laughingthrush,
rewlau1,Trochalopteron formosum,Red-winged Laughingthrush,
sielau1,Trochalopteron melanostigma,Silver-eared Laughingthrush,
mallau1,Trochalopteron peninsulae,Malayan Laughingthrush,
bkclau1,Montecincla jerdoni,Banasura Laughingthrush,
bkclau2,Montecincla cachinnans,Nilgiri Laughingthrush,
kerlau2,Montecincla fairbanki,Palani Laughingthrush,
lotsib1,Heterophasia picaoides,Long-tailed Sibia,
whesib1,Heterophasia auricularis,White-eared Sibia,
rufsib1,Heterophasia capistrata,Rufous Sibia,
beasib1,Heterophasia pulchella,Beautiful Sibia,
grysib1,Heterophasia gracilis,Grey Sibia,
blbsib1,Heterophasia melanoleuca,Dark-backed Sibia,
blhsib1,Heterophasia desgodinsi,Black-headed Sibia,
hotbar1,Actinodura nipalensis,Hoary-throated Barwing,
taibar1,Actinodura morrisoniana,Taiwan Barwing,
sttbar1,Actinodura waldeni,Streak-throated Barwing,
strbar1,Actinodura souliei,Streaked Barwing,
blwmin1,Actinodura cyanouroptera,Blue-winged Minla,
chtmin1,Actinodura strigula,Bar-throated Minla,
rufbar1,Actinodura egertoni,Rusty-fronted Barwing,
spebar1,Actinodura ramsayi,Spectacled Barwing,
bkcbar1,Actinodura sodangorum,Black-crowned Barwing,
retmin1,Minla ignotincta,Red-tailed Minla,
rubsib1,Leioptila annectens,Rufous-backed Sibia,
stelio1,Liocichla steerii,Taiwan Liocichla,
reflio2,Liocichla phoenicea,Red-faced Liocichla,
reflio3,Liocichla ripponi,Scarlet-faced Liocichla,
lagbab2,Argya malcolmi,Large Grey Babbler,
ashlau1,Argya cinereifrons,Ashy-headed Laughingthrush,
slbbab1,Argya longirostris,Slender-billed Babbler,
rufbab3,Argya subrufa,Rufous Babbler,
orbbab1,Argya rufescens,Orange-billed Babbler,
junbab2,Argya striata,Jungle Babbler,
yebbab1,Argya affinis,Yellow-billed Babbler,
rufcha2,Argya rubiginosa,Rufous Chatterer,
scacha1,Argya aylmeri,Scaly Chatterer,
irabab1,Argya altirostris,Iraq Babbler,
combab1,Argya huttoni,Afghan Babbler,
combab3,Argya caudata,Common Babbler,
fulcha1,Argya fulva,Fulvous Babbler,
arabab1,Argya squamiceps,Arabian Babbler,
strbab1,Argya earlei,Striated Babbler,
whtbab1,Argya gularis,White-throated Babbler,
spibab1,Turdoides nipalensis,Spiny Babbler,
capbab1,Turdoides atripennis,Capuchin Babbler,
wtmbab1,Turdoides gilberti,White-throated Mountain Babbler,
brobab1,Turdoides plebejus,Brown Babbler,
whrbab2,Turdoides leucopygia,White-rumped Babbler,
hipbab1,Turdoides hindei,Hinde's Babbler,
scabab2,Turdoides squamulata,Scaly Babbler,
tanfin1,Oreothraupis arremonops,Tanager Finch,
ytbtan1,Chlorospingus flavigularis,Yellow-throated Chlorospingus,YTCH
shbbut1,Chlorospingus parvirostris,Yellow-whiskered Chlorospingus,
atbtan1,Chlorospingus canigularis,Ashy-throated Chlorospingus,ATCH
scbtan1,Chlorospingus pileatus,Sooty-capped Chlorospingus,SCCH
cobtan1,Chlorospingus flavopectus,Common Chlorospingus,COCL
tabtan1,Chlorospingus tacarcunae,Tacarcuna Chlorospingus,TACH
dubtan1,Chlorospingus semifuscus,Dusky Chlorospingus,
tumspa1,Rhynchospiza stolzmanni,Tumbes Sparrow,
stcspa2,Rhynchospiza dabbenei,Yungas Sparrow,
stcspa3,Rhynchospiza strigiceps,Chaco Sparrow,
ruwspa,Peucaea carpalis,Rufous-winged Sparrow,RWSP
citspa1,Peucaea sumichrasti,Cinnamon-tailed Sparrow,CTSP
sthspa1,Peucaea ruficauda,Stripe-headed Sparrow,SHSP
blcspa1,Peucaea humeralis,Black-chested Sparrow,BCHS
brispa1,Peucaea mystacalis,Bridled Sparrow,BRIS
botspa,Peucaea botterii,Botteri's Sparrow,BOSP
casspa,Peucaea cassinii,Cassin's Sparrow,CASP
bacspa,Peucaea aestivalis,Bachman's Sparrow,BACS
graspa,Ammodramus savannarum,Grasshopper Sparrow,GRSP
graspa1,Ammodramus humeralis,Grassland Sparrow,
yebspa1,Ammodramus aurifrons,Yellow-browed Sparrow,
olispa,Arremonops rufivirgatus,Olive Sparrow,OLSP
grbspa1,Arremonops chloronotus,Green-backed Sparrow,GBSP
blsspa1,Arremonops conirostris,Black-striped Sparrow,BSTS
tocspa1,Arremonops tocuyensis,Tocuyo Sparrow,
fisspa,Amphispizopsis quinquestriata,Five-striped Sparrow,FSSP
bktspa,Amphispiza bilineata,Black-throated Sparrow,BTSP
larspa,Chondestes grammacus,Lark Sparrow,LASP
larbun,Calamospiza melanocorys,Lark Bunting,LARB
chispa,Spizella passerina,Chipping Sparrow,CHSP
clcspa,Spizella pallida,Clay-colored Sparrow,CCSP
bkcspa,Spizella atrogularis,Black-chinned Sparrow,BCSP
fiespa,Spizella pusilla,Field Sparrow,FISP
brespa,Spizella breweri,Brewer's Sparrow,BRSP
worspa,Spizella wortheni,Worthen's Sparrow,WOSP
sthbrf4,Arremon basilicus,Sierra Nevada Brushfinch,
sthbrf5,Arremon perijanus,Perija Brushfinch,
sthbrf3,Arremon costaricensis,Costa Rican Brushfinch,CRBR
sthbrf1,Arremon atricapillus,Black-headed Brushfinch,BHBR
sthbrf8,Arremon assimilis,Grey-browed Brushfinch,
sthbrf2,Arremon torquatus,White-browed Brushfinch,
orbspa1,Arremon aurantiirostris,Orange-billed Sparrow,OBSP
blcspa2,,,
gowspa1,Arremon schlegeli,Golden-winged Sparrow,
pecspa1,Arremon taciturnus,Pectoral Sparrow,
safspa1,Arremon franciscanus,Sao Francisco Sparrow,
hacspa1,Arremon semitorquatus,Half-collared Sparrow,
sabspa4,Arremon dorbignii,Moss-backed Sparrow,
sabspa1,Arremon flavirostris,Saffron-billed Sparrow,
gsbfin1,Arremon virenticeps,Green-striped Brushfinch,GSBR
ccbfin,Arremon brunneinucha,Chestnut-capped Brushfinch,CCBR
soffin1,Arremon crassirostris,Sooty-faced Finch,SFFI
olifin1,Arremon castaneiceps,Olive Finch,
foxsp2,,,
foxsp3,,,
foxsp4,,,
foxspa,Passerella iliaca,Fox Sparrow,FOSP
amtspa,Spizelloides arborea,American Tree Sparrow,ATSP
voljun1,Junco vulcani,Volcano Junco,VOJU
daejun,Junco hyemalis,Dark-eyed Junco,DEJU
yeejun,Junco phaeonotus,Yellow-eyed Junco,YEJU
yeejun2,Junco bairdi,Baird's Junco,BAJU
rucspa1,Zonotrichia capensis,Rufous-collared Sparrow,RCOS
whcspa,Zonotrichia leucophrys,White-crowned Sparrow,WCSP
gocspa,Zonotrichia atricapilla,Golden-crowned Sparrow,GCSP
harspa,Zonotrichia querula,Harris's Sparrow,HASP
whtspa,Zonotrichia albicollis,White-throated Sparrow,WTSP
sagspa1,Artemisiospiza nevadensis,Sagebrush Sparrow,SABS
belspa2,Artemisiospiza belli,Bell's Sparrow,BESP
strspa1,Oriturus superciliosus,Striped Sparrow,SSPA
vesspa,Pooecetes gramineus,Vesper Sparrow,VESP
lecspa,Ammospiza leconteii,LeConte's Sparrow,LCSP
seaspa,Ammospiza maritima,Seaside Sparrow,SESP
nstspa,Ammospiza nelsoni,Nelson's Sparrow,NESP
sstspa,Ammospiza caudacuta,Saltmarsh Sparrow,SALS
baispa,Centronyx bairdii,Baird's Sparrow,BAIS
henspa,Centronyx henslowii,Henslow's Sparrow,HESP
savspa,Passerculus sandwichensis,Savannah Sparrow,SAVS
simspa1,Xenospiza baileyi,Sierra Madre Sparrow,SMSP
sonspa,Melospiza melodia,Song Sparrow,SOSP
linspa,Melospiza lincolnii,Lincoln's Sparrow,LISP
swaspa,Melospiza georgiana,Swamp Sparrow,SWSP
laffin1,Pezopetes capitalis,Large-footed Finch,LFFI
zapspa1,Torreornis inexpectata,Zapata Sparrow,ZASP
whcbul2,Pycnonotus leucogenys,Himalayan Bulbul,
whsbul1,Pycnonotus xanthopygos,White-spectacled Bulbul,
blfbul1,Pycnonotus nigricans,African Red-eyed Bulbul,
combul4,,,
combul5,,,
combul6,,,
capbul1,Pycnonotus capensis,Cape Bulbul,
afrmar2,Pseudochelidon eurystomina,African River Martin,
sqtsaw1,Psalidoprocne nitens,Square-tailed Saw-wing,
blksaw1,Psalidoprocne pristoptera,Black Saw-wing,
whhsaw1,Psalidoprocne albiceps,White-headed Saw-wing,
banmar1,Neophedina cincta,Banded Martin,
bramar1,Phedinopsis brazzae,Brazza's Martin,
masmar1,Phedina borbonica,Mascarene Martin,
banswa,Riparia riparia,Sand Martin,BANS
pasmar1,Riparia diluta,Pale Martin,
plamar1,Riparia paludicola,Brown-throated Martin,
gytmar1,Riparia chinensis,Grey-throated Martin,
treswa,Tachycineta bicolor,Tree Swallow,TRES
vigswa,Tachycineta thalassina,Violet-green Swallow,VGSW
whrswa1,Tachycineta leucorrhoa,White-rumped Swallow,
chiswa1,Tachycineta leucopyga,Chilean Swallow,
tumswa1,Tachycineta stolzmanni,Tumbes Swallow,
manswa1,Tachycineta albilinea,Mangrove Swallow,MANS
whwswa1,Tachycineta albiventer,White-winged Swallow,
whbswa2,Atticora fasciata,White-banded Swallow,
blcswa1,Atticora pileata,Black-capped Swallow,BCSW
whtswa1,Atticora tibialis,White-thighed Swallow,WTGS
bawswa1,Pygochelidon cyanoleuca,Blue-and-white Swallow,BAWS
blcswa2,Pygochelidon melanoleuca,Black-collared Swallow,
tahswa2,Alopochelidon fucata,Tawny-headed Swallow,
pafswa1,Orochelidon flavipes,Pale-footed Swallow,
brbswa1,Orochelidon murina,Brown-bellied Swallow,
andswa2,Orochelidon andecola,Andean Swallow,
nrwswa,Stelgidopteryx serripennis,Northern Rough-winged Swallow,NRWS
srwswa1,Stelgidopteryx ruficollis,Southern Rough-winged Swallow,SRWS
brcmar1,Progne tapera,Brown-chested Martin,BCMA
permar1,Progne murphyi,Peruvian Martin,
purmar,Progne subis,Purple Martin,PUMA
soumar,Progne elegans,Southern Martin,SOMA
gybmar,Progne chalybea,Grey-breasted Martin,GYBM
cubmar,Progne cryptoleuca,Cuban Martin,CUMA
carmar1,Progne dominicensis,Caribbean Martin,CAMA
gyrswa1,Pseudhirundo griseopyga,Grey-rumped Swallow,
whbswa3,Cheramoeca leucosterna,White-backed Swallow,
eurcrm1,Ptyonoprogne rupestris,Eurasian Crag Martin,
rocmar1,Ptyonoprogne obsoleta,Pale Crag Martin,
rocmar2,,,
duscrm1,Ptyonoprogne concolor,Dusky Crag Martin,
barswa1,Hirundo nigrorufa,Black-and-rufous Swallow,
piwswa1,Hirundo leucosoma,Pied-winged Swallow,
pebswa1,Hirundo dimidiata,Pearl-breasted Swallow,
pacswa1,Hirundo javanica,Pacific Swallow,
pacswa3,Hirundo domicola,Hill Swallow,
welswa1,Hirundo neoxena,Welcome Swallow,
whtswa3,Hirundo albigularis,White-throated Swallow,
witswa1,Hirundo smithii,Wire-tailed Swallow,
wtbswa1,Hirundo nigrita,White-bibbed Swallow,
barswa,Hirundo rustica,Barn Swallow,BARS
angswa1,Hirundo angolensis,Angola Swallow,
recswa1,Hirundo lucida,Red-chested Swallow,
ethswa1,Hirundo aethiopica,Ethiopian Swallow,
cohmar1,,,
comhom2,Delichon lagopodum,Siberian House Martin,SIHM
nephom1,Delichon nipalense,Nepal House Martin,
ashmar1,Delichon dasypus,Asian House Martin,
rucswa2,Cecropis semirufa,Red-breasted Swallow,
mosswa2,Cecropis senegalensis,Mosque Swallow,
lessts1,Cecropis abyssinica,Lesser Striped Swallow,
grests1,Cecropis cucullata,Greater Striped Swallow,
rerswa1,,,
srlswa1,Cecropis hyperythra,Sri Lanka Swallow,
strswa2,,,
rubswa1,Cecropis badia,Rufous-bellied Swallow,
cliswa,Petrochelidon pyrrhonota,American Cliff Swallow,CLSW
cavswa,Petrochelidon fulva,Cave Swallow,CASW
chcswa2,Petrochelidon rufocollaris,Chestnut-collared Swallow,
preswa2,Petrochelidon preussi,Preuss's Cliff Swallow,
retswa2,Petrochelidon rufigula,Red-throated Cliff Swallow,
soaswa2,Petrochelidon spilodera,South African Cliff Swallow,
sttswa2,Petrochelidon fluvicola,Streak-throated Swallow,
faimar2,Petrochelidon ariel,Fairy Martin,
tremar2,Petrochelidon nigricans,Tree Martin,
chicup1,,,
taiwrb1,Pnoepyga formosana,Taiwan Cupwing,
immwrb1,Pnoepyga immaculata,Nepal Cupwing,
pywbab1,Pnoepyga pusilla,Pygmy Cupwing,
mogwar1,Melocichla mentalis,Moustached Grass Warbler,
capgra1,Sphenoeacus afer,Cape Grassbird,
damroc1,Achaetops pycnopygius,Rockrunner,
yellon1,Macrosphenus flavicans,Yellow Longbill,
kemlon1,Macrosphenus kempi,Kemp's Longbill,
grylon1,Macrosphenus concolor,Grey Longbill,
pullon1,Macrosphenus pulitzeri,Pulitzer's Longbill,
krelon1,Macrosphenus kretschmeri,Kretschmer's Longbill,
norcro1,Sylvietta brachyura,Northern Crombec,
refcro1,Sylvietta whytii,Red-faced Crombec,
capcro1,Sylvietta rufescens,Long-billed Crombec,
reccro1,Sylvietta ruficapilla,Red-capped Crombec,
grecro1,Sylvietta virens,Green Crombec,
lebcro1,Sylvietta denti,Lemon-bellied Crombec,
whbcro2,Sylvietta leucophrys,White-browed Crombec,
viswar1,Cryptillas victorini,Victorin's Warbler,
yebwar1,Abroscopus superciliaris,Yellow-bellied Warbler,
rufwar1,Abroscopus albogularis,Rufous-faced Warbler,
blfwar1,Abroscopus schisticeps,Black-faced Warbler,
moutai2,Phyllergates cucullatus,Mountain Tailorbird,
ruhtai2,Phyllergates heterolaemus,Rufous-headed Tailorbird,
brbwar1,Tickellia hodgsoni,Broad-billed Warbler,
phbwar1,Horornis seebohmi,Philippine Bush Warbler,
jabwar,Horornis diphone,Japanese Bush Warbler,JBWA
manbuw1,Horornis canturians,Manchurian Bush Warbler,
pabwar1,Horornis annae,Palau Bush Warbler,
tabwar1,Horornis carolinae,Tanimbar Bush Warbler,
shawar1,Horornis parens,Shade Bush Warbler,
odedi1,Horornis haddeni,Bougainville Bush Warbler,
fibwar1,Horornis ruficapilla,Fiji Bush Warbler,
bfbwar1,Horornis fortipes,Brown-flanked Bush Warbler,
yebbuw2,Horornis brunnescens,Hume's Bush Warbler,
ybbwar1,Horornis acanthizoides,Yellow-bellied Bush Warbler,
subwar4,,,
abbwar1,Horornis flavolivaceus,Aberrant Bush Warbler,
gybtes1,Tesia cyaniventer,Grey-bellied Tesia,
ructes1,Tesia everetti,Russet-capped Tesia,
javtes1,Tesia superciliaris,Javan Tesia,
cetwar1,Cettia cetti,Cetti's Warbler,
ccbwar1,Cettia major,Chestnut-crowned Bush Warbler,
gysbuw1,Cettia brunnifrons,Grey-sided Bush Warbler,
chhtes1,Cettia castaneocoronata,Chestnut-headed Tesia,
asistu1,Urosphena squameiceps,Asian Stubtail,
borstu1,Urosphena whiteheadi,Bornean Stubtail,
timstu1,Urosphena subulata,Timor Stubtail,
neuwar1,Hemitesia neumanni,Neumann's Warbler,
stswar1,Scotocerca inquieta,Streaked Scrub Warbler,
yelfly2,Erythrocercus holochlorus,Little Yellow Flycatcher,
chcfly1,Erythrocercus mccallii,Chestnut-capped Flycatcher,
livfly1,Erythrocercus livingstonei,Livingstone's Flycatcher,
grehyl1,Hylia prasina,Green Hylia,
tithyl1,Pholidornis rushiae,Tit Hylia,
atlfly1,Ficedula speculigera,Atlas Pied Flycatcher,
rucfly3,Ficedula riedeli,Tanimbar Flycatcher,
barfly1,Ficedula nigrorufa,Black-and-orange Flycatcher,
rucfly1,Ficedula dumetoria,Rufous-chested Flycatcher,
furfly1,Ficedula disposita,Furtive Flycatcher,
palfly1,Ficedula platenae,Palawan Flycatcher,
sumfly1,Ficedula harterti,Sumba Flycatcher,
blbfly2,Ficedula timorensis,Black-banded Flycatcher,
lisfly1,Ficedula basilanica,Little Slaty Flycatcher,
rutfly7,Ficedula crypta,Cryptic Flycatcher,
bunfly1,Ficedula luzoniensis,Bundok Flycatcher,
lomfly1,Ficedula bonthaina,Lompobattang Flycatcher,
damfly1,Ficedula henrici,Damar Flycatcher,
alsred1,Phoenicurus alaschanicus,Przevalski's Redstart,
rubred2,Phoenicurus erythronotus,Eversmann's Redstart,
bucred1,Phoenicurus coeruleocephala,Blue-capped Redstart,
blared1,Phoenicurus ochruros,Black Redstart,
comred2,Phoenicurus phoenicurus,Common Redstart,CRET
hodred1,Phoenicurus hodgsoni,Hodgson's Redstart,
whtred1,Phoenicurus schisticeps,White-throated Redstart,
daured1,Phoenicurus auroreus,Daurian Redstart,
moured1,Phoenicurus moussieri,Moussier's Redstart,
whwred2,Phoenicurus erythrogastrus,Güldenstädt's Redstart,
blfred1,Phoenicurus frontalis,Blue-fronted Redstart,
plured1,Phoenicurus fuliginosus,Plumbeous Water Redstart,
whcred1,Phoenicurus leucocephalus,White-capped Redstart,
wwccha1,Monticola semirufus,White-winged Cliff Chat,
carthr1,Monticola rupestris,Cape Rock Thrush,
serthr1,Monticola explorator,Sentinel Rock Thrush,
strthr1,Monticola brevipes,Short-toed Rock Thrush,
mirthr1,Monticola angolensis,Miombo Rock Thrush,
rtrthr1,Monticola saxatilis,Common Rock Thrush,RTRT
lirthr1,Monticola rufocinereus,Little Rock Thrush,
burthr,Monticola solitarius,Blue Rock Thrush,
cbrthr1,Monticola rufiventris,Chestnut-bellied Rock Thrush,
bcrthr1,Monticola cinclorhyncha,Blue-capped Rock Thrush,
wtrthr1,Monticola gularis,White-throated Rock Thrush,
litrot1,Monticola imerina,Littoral Rock Thrush,
forrot2,Monticola sharpei,Forest Rock Thrush,
whinch1,Saxicola rubetra,Whinchat,
whbbus4,Saxicola macrorhynchus,White-browed Bush Chat,
whtbus1,Saxicola insignis,White-throated Bush Chat,
caisto1,Saxicola dacotiae,Canary Islands Stonechat,
stonec4,Saxicola rubicola,European Stonechat,
sibsto1,Saxicola maurus,Siberian Stonechat,ASST
stonec7,Saxicola stejnegeri,,
afrsto1,Saxicola torquatus,African Stonechat,
stonec6,,,
reusto1,Saxicola tectes,Reunion Stonechat,
whtsto2,Saxicola leucurus,White-tailed Stonechat,
piebus1,Saxicola caprata,Pied Bush Chat,
jerbus1,Saxicola jerdoni,Jerdon's Bush Chat,
grybus1,Saxicola ferreus,Grey Bush Chat,
timbus1,Saxicola gutturalis,White-bellied Bush Chat,
busbus1,Campicoloides bifasciatus,Buff-streaked Chat,
siccha1,Emarginata sinuata,Sickle-winged Chat,
karcha1,Emarginata schlegelii,Karoo Chat,
moocha1,Pinarochroa sordida,Moorland Chat,
moccha1,Thamnolaea cinnamomeiventris,Mocking Cliff Chat,
soocha1,Myrmecocichla nigra,Sooty Chat,
noacha1,Myrmecocichla aethiops,Anteater Chat,
soacha1,Myrmecocichla formicivora,Ant-eating Chat,
ruecha1,Myrmecocichla melaena,Rüppell's Black Chat,
mouwhe1,Myrmecocichla monticola,Mountain Chat,
whbcha2,Myrmecocichla arnotti,Arnot's Chat,
ruacha1,,,
norwhe,Oenanthe oenanthe,Northern Wheatear,NOWH
norwhe3,Oenanthe seebohmi,Atlas Wheatear,
capwhe1,Oenanthe pileata,Capped Wheatear,
rebwhe2,Oenanthe bottae,Buff-breasted Wheatear,
heuwhe1,Oenanthe heuglinii,Heuglin's Wheatear,
isawhe1,Oenanthe isabellina,Isabelline Wheatear,
hoowhe1,Oenanthe monacha,Hooded Wheatear,
deswhe1,Oenanthe deserti,Desert Wheatear,
bkewhe1,Oenanthe hispanica,Western Black-eared Wheatear,
bkewhe2,Oenanthe melanoleuca,Eastern Black-eared Wheatear,
cypwhe1,Oenanthe cypriaca,Cyprus Wheatear,
piewhe1,Oenanthe pleschanka,Pied Wheatear,PIWH
wfbcha1,Oenanthe albifrons,White-fronted Black Chat,
rerwhe1,Oenanthe moesta,Red-rumped Wheatear,
blacks1,Oenanthe melanura,Blackstart,
famcha1,Oenanthe familiaris,Familiar Chat,
brtcha1,Oenanthe scotocerca,Brown-tailed Rock Chat,
somcha1,Oenanthe dubia,Sombre Rock Chat,
indcha1,Oenanthe fusca,Brown Rock Chat,
varwhe1,Oenanthe picata,Variable Wheatear,
blawhe1,Oenanthe leucura,Black Wheatear,
mouwhe4,Oenanthe lugubris,Abyssinian Wheatear,
whtwhe1,Oenanthe leucopyga,White-crowned Wheatear,
humwhe2,Oenanthe albonigra,Hume's Wheatear,
finwhe1,Oenanthe finschii,Finsch's Wheatear,
mouwhe6,,,
mouwhe2,Oenanthe lugens,Mourning Wheatear,
mouwhe7,,,
mouwhe5,Oenanthe lugentoides,Arabian Wheatear,
retwhe3,Oenanthe xanthoprymna,Kurdish Wheatear,
retwhe2,Oenanthe chrysopygia,Red-tailed Wheatear,
hercha1,Namibornis herero,Herero Chat,
grcfly3,Humblotia flavirostris,Humblot's Flycatcher,
whtdip1,Cinclus cinclus,White-throated Dipper,
brodip1,Cinclus pallasii,Brown Dipper,
amedip,Cinclus mexicanus,American Dipper,AMDI
whcdip1,Cinclus leucocephalus,White-capped Dipper,
rutdip1,Cinclus schulzii,Rufous-throated Dipper,
philea1,Chloropsis flavipennis,Philippine Leafbird,
yetlea1,Chloropsis palawanensis,Yellow-throated Leafbird,
leglea1,Chloropsis cyanopogon,Lesser Green Leafbird,
blwlea1,Chloropsis moluccensis,Blue-winged Leafbird,
borlea1,Chloropsis kinabaluensis,Bornean Leafbird,
jerlea1,Chloropsis jerdoni,Jerdon's Leafbird,
goflea1,Chloropsis aurifrons,Golden-fronted Leafbird,
orblea1,Chloropsis hardwickii,Orange-bellied Leafbird,
orblea3,,,
olbflo1,Pachyglossa olivacea,Olive-backed Flowerpecker,
yebflo2,Prionochilus maculatus,Yellow-breasted Flowerpecker,
crbflo1,Prionochilus percussus,Crimson-breasted Flowerpecker,
palflo1,Prionochilus plateni,Palawan Flowerpecker,
