ebird_code,scientific_name,common_name,alpha
virwar,Leiothlypis virginiae,Virginia's Warbler,VIWA
visblf1,Rhipidura samarensis,Visayan Blue Fantail,
visbro1,Sarcophanops samarensis,Visayan Broadbill,
visbul1,Hypsipetes guimarasensis,Visayan Bulbul,
visfan1,Rhipidura albiventris,Visayan Fantail,
vispyb1,Dasycrotapha pygmaea,Visayan Pygmy Babbler,
viswar1,Cryptillas victorini,Victorin's Warbler,
vitmet1,Metallura baroni,Violet-throated Metaltail,
vitpar1,Sinosuthora webbiana,,
vitsta1,Coeligena violifer,Violet-throated Starfrontlet,
vitsun1,Anthreptes aurantius,Violet-tailed Sunbird,
vitsyl1,Aglaiocercus coelestis,Violet-tailed Sylph,
vitwar1,Setophaga vitellina,Vitelline Warbler,
vivnil1,Niltava vivida,Taiwan Vivid Niltava,
vogbow2,Amblyornis inornata,Vogelkop Bowerbird,
vogmel1,Melidectes leucostephes,Vogelkop Melidectes,
vogscr1,Sericornis rufescens,,
vogwhi1,Pachycephala meyeri,Vogelkop Whistler,
volhum1,Selasphorus flammula,Volcano Hummingbird,
voljun1,Junco vulcani,Volcano Junco,
volswi1,Aerodramus vulcanorum,Volcano Swiftlet,
vosbop1,Lophorina niedda,,
vulgui1,Acryllium vulturinum,Vulturine Guineafowl,
vulpar1,Pyrilia vulturina,Vulturine Parrot,
wafdov1,Ptilinopus wallacii,Wallace's Fruit Dove,
waheag3,Hieraaetus wahlbergi,Wahlberg's Eagle,
wahhon1,Prodotiscus regulus,Brown-backed Honeybird,
wahpar1,Parotia wahnesi,Wahnes's Parotia,
wahpar2,Loriculus flosculus,Wallace's Hanging Parrot,
waicis1,Cisticola lais,Wailing Cisticola,
waicis2,,,
wairai1,Gallirallus wakensis,Wake Island Rail,
wakmyz1,Myzomela wakoloensis,Wakolo Myzomela,
walcus1,Coracina personata,Wallacean Cuckooshrike,
waldra1,Geronticus eremita,Northern Bald Ibis,
waldro1,Dicrurus densus,Wallacean Drongo,
walfai1,Sipodotus wallacii,Wallace's Fairywren,
walhae1,Nisaetus nanus,Wallace's Hawk-Eagle,
wallcr1,Tichodroma muraria,Wallcreeper,
walsta1,Onychognathus walleri,Waller's Starling,
walsta2,Semioptera wallacii,Standardwing,
walwhi1,Pachycephala arctitorquis,Wallacean Whistler,
wanalb,Diomedea exulans,Snowy Albatross,WAAL
wanalb2,,,
wanalb3,,,
wanalb5,,,
wantat1,Tringa incana,Wandering Tattler,WATA
waonig1,Aegotheles wallacii,Wallace's Owlet-nightjar,
wardor1,Pseudocolopteryx flaviventris,Warbling Doradito,
warfin1,Certhidea olivacea,Green Warbler-Finch,
warfly1,Pseudobias wardi,Ward's Vanga,
warlin1,Linaria johannis,Warsangli Linnet,
wartro1,Harpactes wardi,Ward's Trogon,
warvir,Vireo gilvus,Warbling Vireo,WAVI
warwhe1,Zosterops japonicus,Warbling White-eye,WAWE
washon1,Melipotes carolae,Wattled Smoky Honeyeater,
wasowl1,Otus silvicola,Wallace's Scops Owl,
watant1,Grallaria watkinsi,Watkins's Antpitta,
watbro1,Sarcophanops steerii,Wattled Broadbill,
watbrt1,Aepypodius arfakianus,Wattled Brushturkey,
watcra2,Bugeranus carunculatus,,
watcur1,Crax globulosa,Wattled Curassow,
waterc1,Gallicrex cinerea,Watercock,
watgua1,Aburria aburri,Wattled Guan,
watibi1,Bostrychia carunculata,Wattled Ibis,
watjac1,Jacana jacana,Wattled Jacana,
watkne1,Burhinus vermiculatus,Water Thick-knee,
watlap1,Vanellus senegallus,African Wattled Lapwing,
watpip1,Anthus spinoletta,Water Pipit,
watplo1,Eulacestoma nigropectus,Wattled Ploughbill,
watrai1,Rallus aquaticus,Water Rail,
watsta1,Creatophora cinerea,Wattled Starling,
watswi1,Hydrochous gigas,Giant Swiftlet,
wavalb,Phoebastria irrorata,Waved Albatross,WAVA
wavwoo1,Celeus undatus,Variable Woodpecker,
wawduc1,Dendrocygna arcuata,Wandering Whistling Duck,
wawwhe1,,,
wbbfly1,Cyornis pallidipes,White-bellied Blue Flycatcher,
wbbrob1,Tarsiger indicus,White-browed Bush Robin,
wbbwea1,Bubalornis albirostris,White-billed Buffalo Weaver,
wbcfly1,Elminia albiventris,White-bellied Crested Flycatcher,
wbctyr1,Ochthoeca leucophrys,White-browed Chat-Tyrant,
wbffly1,Fraseria cinerascens,White-browed Forest Flycatcher,
wbgbir1,Corythaixoides leucogaster,,
wbgdov1,Alopecoenas jobiensis,,
wbgtyr1,Muscisaxicola albilora,White-browed Ground Tyrant,
wbhori1,Oriolus brachyrynchus,Western Oriole,
wbipig1,Ducula forsteni,White-bellied Imperial Pigeon,
wbmgem1,Lampornis hemileucus,White-bellied Mountaingem,
wbnher1,Gorsachius leuconotus,,
wbopar1,Cicinnurus respublica,,
wbptyr1,Myiornis albiventris,White-bellied Pygmy Tyrant,
wbrcha1,Cossyphicula roberti,White-bellied Robin-Chat,
wbrcha2,Cossypha heuglini,White-browed Robin-Chat,
wbsbab1,Pomatorhinus schisticeps,White-browed Scimitar Babbler,
wbsbab2,Pteruthius flaviscapis,Pied Shrike-babbler,
wbseag1,Haliaeetus leucogaster,,
wbspet1,Fregetta grallaria,White-bellied Storm Petrel,
wbswea1,Plocepasser mahali,White-browed Sparrow-Weaver,
wbtfan1,Rhipidura leucothorax,White-bellied Thicket Fantail,
wbtspi1,Leptasthenura xenothorax,White-browed Tit-Spinetail,
wbtwar1,Leptopoecile sophiae,White-browed Tit-warbler,
wbwbab1,Stachyris humei,Sikkim Wedge-billed Babbler,
wbweye1,Zosterops abyssinicus,Abyssinian White-eye,
wbwwre1,Henicorhina leucosticta,White-breasted Wood Wren,
wcfdov1,Ptilinopus dupetithouarsii,White-capped Fruit Dove,
wcfgle1,Anabazenops fuscus,White-collared Foliage-gleaner,
wcptit1,Remiz coronatus,White-crowned Penduline Tit,
wcrcha1,Cossypha albicapillus,White-crowned Robin-Chat,
wcttyr1,Poecilotriccus albifacies,White-cheeked Tody-Flycatcher,
wcweye1,Zosterops albogularis,White-chested White-eye,
weawae1,Platysteira hormophora,,
webcuc1,Chrysococcyx meyerii,,
webhum2,,,
webhum3,Schistes albogularis,White-throated Daggerbill,
webwar1,Phylloscopus bonelli,Western Bonelli's Warbler,
webwoo1,Glyphorynchus spirurus,Wedge-billed Woodcreeper,
weclew1,Phylloscopus occipitalis,Western Crowned Warbler,
wecpig1,Goura cristata,Western Crowned Pigeon,
wecsun1,Aethopyga vigorsii,Vigors's Sunbird,
wectan1,Calyptophilus tertius,Western Chat-Tanager,
weebil1,Smicrornis brevirostris,Weebill,
wefgle1,Automolus leucophthalmus,White-eyed Foliage-gleaner,
wegdov1,Alopecoenas hoedtii,,
wegspa1,Melozone leucotis,White-eared Ground Sparrow,
weiwoo1,Melanerpes superciliaris,West Indian Woodpecker,WIWO
weka1,Gallirallus australis,Weka,
welswa1,Hirundo neoxena,Welcome Swallow,
wemcha1,Ortalis poliocephala,West Mexican Chachalaca,
wemhar1,Circus aeruginosus,Western Marsh Harrier,
wenher1,Gorsachius magnificus,,
weowar1,Iduna opaca,Western Olivaceous Warbler,
weowar2,Curruca hortensis,Western Orphean Warbler,
wepdov1,Zenaida meloda,West Peruvian Dove,
werher,Egretta gularis,Western Reef Heron,
wermar2,Pseudochelidon sirintarae,White-eyed River Martin,
wesant1,Thamnophilus atrinucha,Black-crowned Antshrike,
wesbeg1,Criniger barbatus,Western Bearded Greenbul,
wesblu,Sialia mexicana,Western Bluebird,WEBL
wesblu1,Spermophaga haematina,Western Bluebill,
wesbow1,Chlamydera guttata,Western Bowerbird,
wesbri1,Dasyornis longirostris,Western Bristlebird,
wescap1,Tetrao urogallus,Western Capercaillie,
wescit1,Crithagra frontalis,Western Citril,
wescor1,Cacatua pastinator,Western Corella,
weseme1,Chlorostilbon melanorhynchus,Western Emerald,
wesger1,Gerygone fusca,Western Gerygone,
wesgre,Aechmophorus occidentalis,Western Grebe,WEGR
wesgul,Larus occidentalis,Western Gull,WEGU
weskin,Tyrannus verticalis,Western Kingbird,WEKI
wesmea,Sturnella neglecta,Western Meadowlark,WEME
wesmog1,Arizelocichla tephrolaema,Western Mountain Greenbul,
wesowl1,Megascops kennicottii,Western Screech Owl,WESO
wespar1,Parotia sefilata,Western Parotia,
wespet1,Procellaria westlandica,Westland Petrel,
wesple1,Crinifer piscator,Western Plantain-eater,
wespuf1,Nystalus obamai,Western Striolated Puffbird,
wesros1,Platycercus icterotis,Western Rosella,
wessan,Calidris mauri,Western Sandpiper,WESA
wesspi,Spindalis zena,Western Spindalis,WESP
wesspi1,Acanthorhynchus superciliosus,Western Spinebill,
westan,Piranga ludoviciana,Western Tanager,WETA
westho1,Acanthiza inornata,Western Thornbill,
westin1,Pogoniulus coryphaea,Western Tinkerbird,
westra1,Tragopan melanocephalus,Western Tragopan,
weswah1,Foulehaio procerior,Kikau,
weswhi1,Psophodes nigrogularis,Western Whipbird,
weswhi2,Pachycephala fuliginosa,,
weswhi4,,,
weteag1,Aquila audax,Wedge-tailed Eagle,
wetfig1,Sphecotheres hypoleucus,Wetar Figbird,
wethil1,Oreotrochilus adela,Wedge-tailed Hillstar,
wetjer2,Hartertula flavoviridis,Wedge-tailed Jery,
wetpig1,Treron sphenurus,Wedge-tailed Green Pigeon,
wetsab2,,,
wetsab3,,,
wetshe,Ardenna pacifica,Wedge-tailed Shearwater,WTSH
wettyr1,Hemitriccus zosterops,White-eyed Tody-Tyrant,
wewpew,Contopus sordidulus,Western Wood Pewee,WEWP
weywea1,Ploceus weynsi,Weyns's Weaver,
wfbcha1,Oenanthe albifrons,White-fronted Black Chat,
wfbeat1,Merops bullockoides,White-fronted Bee-eater,
wfcdov1,Turacoena manadensis,White-faced Cuckoo-Dove,
wfgtyr1,Muscisaxicola albifrons,White-fronted Ground Tyrant,
wfqdov,Geotrygon leucometopia,White-fronted Quail-Dove,
wfqdov1,Zentrygon albifacies,White-faced Quail-Dove,
wfsowl2,Otus sagittatus,White-fronted Scops Owl,
wfspet,Pelagodroma marina,White-faced Storm Petrel,WFSP
wfwduc1,Dendrocygna viduata,White-faced Whistling Duck,
wfweye1,Platysteira albifrons,White-fronted Wattle-eye,
whbant1,Myrmeciza longipes,White-bellied Antbird,
whbant2,Biatas nigropectus,White-bearded Antshrike,
whbant3,Grallaria hypoleuca,White-bellied Antpitta,
whbant4,Myrmoderus loricatus,White-bibbed Antbird,
whbant5,Rhegmatorhina hoffmannsi,White-breasted Antbird,
whbant6,Myrmoborus leucophrys,White-browed Antbird,
whbant7,Hylopezus ochroleucus,White-browed Antpitta,
whbbab1,Stachyris thoracica,White-bibbed Babbler,
whbbab2,Stachyris grammiceps,White-breasted Babbler,
whbbab3,Pomatostomus superciliosus,White-browed Babbler,
whbbla2,Leistes superciliaris,White-browed Meadowlark,
whbblt1,Melaniparus leuconotus,White-backed Black Tit,
whbbul2,Pycnonotus luteolus,White-browed Bulbul,
whbbus2,Eupodotis senegalensis,White-bellied Bustard,
whbbus4,Saxicola macrorhynchus,White-browed Bush Chat,
whbcan1,Crithagra dorsostriata,White-bellied Canary,
whbcha1,Ortalis leucogastra,White-bellied Chachalaca,
whbcha2,Myrmecocichla arnotti,Arnot's Chat,
whbcin1,Cinclodes palliatus,White-bellied Cinclodes,
whbcon1,Conirostrum ferrugineiventre,White-browed Conebill,
whbcou1,Centropus superciliosus,White-browed Coucal,
whbcou3,,,
whbcra1,Poliolimnas cinereus,White-browed Crake,
whbcro2,Sylvietta leucophrys,White-browed Crombec,
whbcus1,Coracina papuensis,White-bellied Cuckooshrike,
whbcus2,Coracina pectoralis,,
whbcus4,Coracina ingens,,
whbdac1,Dacnis albiventris,White-bellied Dacnis,
whbdro1,Dicrurus caerulescens,White-bellied Drongo,
whbduc1,Thalassornis leuconotus,White-backed Duck,
whbeme1,Chlorestes candida,White-bellied Emerald,
whbfan1,Rhipidura euryura,White-bellied Fantail,
whbfan2,Rhipidura aureola,White-browed Fantail,
whbfin1,Atlapetes albiceps,White-headed Brushfinch,
whbflo1,Dicaeum hypoleucum,Buzzing Flowerpecker,
whbfly1,Phelpsia inornata,White-bearded Flycatcher,
whbfog1,Anabacerthia amaurotis,White-browed Foliage-gleaner,
whbfrd1,Ptilinopus rivoli,White-bibbed Fruit Dove,
whbful1,Fulvetta vinipectus,White-browed Fulvetta,
whbgre1,Criniger ndussumensis,White-bearded Greenbul,
whbgua1,Penelope jacucaca,White-browed Guan,
whbgui1,Agelastes meleagrides,White-breasted Guineafowl,
whbhaw2,Leucopternis kuhli,White-browed Hawk,
whbhel1,Oxypogon lindenii,White-bearded Helmetcrest,
whbher1,Phaethornis hispidus,White-bearded Hermit,
whbher2,Ardea insignis,White-bellied Heron,
whbher3,Phaethornis stuarti,White-browed Hermit,
whbhum1,Elliotomyia chionogaster,White-bellied Hummingbird,
whbkin1,Corythornis leucogaster,White-bellied Kingfisher,
whblau1,Pterorhinus sannio,White-browed Laughingthrush,
whbman1,Manacus manacus,White-bearded Manakin,
whbman2,Corapipo leucorrhoa,White-bibbed Manakin,
whbmes2,Mesitornis variegatus,White-breasted Mesite,
whbmin2,Pericrocotus albifrons,Jerdon's Minivet,
whbmin3,Pericrocotus erythropygius,White-bellied Minivet,
whbmoc1,Mimus triurus,White-banded Mockingbird,
whbmon1,Symposiachrus menckei,Mussau Monarch,
whbmou1,Colius colius,White-backed Mousebird,
whbmun1,Lonchura leucogastra,White-bellied Munia,
whbneg2,Nigrita fusconotus,White-breasted Nigrita,
whbnot1,Nothura boraquira,White-bellied Nothura,
whbnut,Sitta carolinensis,White-breasted Nuthatch,WBNU
whbnut1,Sitta victoriae,White-browed Nuthatch,
whbowl1,Athene superciliaris,White-browed Owl,
whbpar1,Pionites leucogaster,White-bellied Parrot,
whbpic1,Picumnus cirratus,White-barred Piculet,
whbpic2,Picumnus spilogaster,White-bellied Piculet,
whbpic3,Sasia ochracea,White-browed Piculet,
whbpig1,Treron sieboldii,White-bellied Green Pigeon,
whbpit1,Pseudorectes incertus,White-bellied Pitohui,
whbpur1,Iodopleura isabellae,White-browed Purpletuft,
whbred1,Luscinia phaenicuroides,White-bellied Redstart,
whbrob1,Eopsaltria georgiana,White-breasted Robin,
whbrob2,Poecilodryas superciliosa,White-browed Robin,
whbros1,Carpodacus thura,Himalayan White-browed Rosefinch,
whbscr1,Sericornis frontalis,White-browed Scrubwren,
whbscr3,,,
whbsee1,Sporophila leucoptera,White-bellied Seedeater,
whbsee2,Attagis malouinus,White-bellied Seedsnipe,
whbsha1,Copsychus luzoniensis,White-browed Shama,
whbsho1,Sholicola major,Nilgiri Blue Robin,
whbsho12,Brachypteryx montana,Javan Shortwing,
whbsho3,Sholicola albiventris,White-bellied Blue Robin,
whbsho4,Brachypteryx cruralis,Himalayan Shortwing,
whbsho5,Brachypteryx sinensis,Chinese Shortwing,
whbsho6,Brachypteryx goodfellowi,Taiwan Shortwing,
whbspi1,Mazaria propinqua,White-bellied Spinetail,
whbspi2,Hellmayrea gularis,White-browed Spinetail,
whbsta1,Onychognathus albirostris,White-billed Starling,
whbsun2,Cinnyris talatala,White-bellied Sunbird,
whbswa2,Atticora fasciata,White-banded Swallow,
whbswa3,Cheramoeca leucosterna,White-backed Swallow,
whbtai1,Orthotomus nigriceps,Black-headed Tailorbird,
whbtan1,Neothraupis fasciata,Shrike-like Tanager,
whbtap1,Eleoscytalopus indigoticus,White-breasted Tapaculo,
whbtap2,Scytalopus superciliaris,White-browed Tapaculo,
whbthr1,Ramphocinclus brachyurus,Martinique Thrasher,
whbthr2,Turdus kessleri,White-backed Thrush,
whbtit4,Poecile superciliosus,White-browed Tit,
whbtit5,Melaniparus albiventris,White-bellied Tit,
whbtot1,Hemitriccus griseipectus,White-bellied Tody-Tyrant,
whbtre1,Dendrocitta leucogastra,White-bellied Treepie,
whbtre2,Climacteris affinis,White-browed Treecreeper,
whbtri1,Lalage moesta,White-browed Triller,
whbtyr1,Mecocerculus stictopterus,White-banded Tyrannulet,
whbtyr2,Serpophaga munda,,
whbvul1,Gyps africanus,White-backed Vulture,
whbwag1,Motacilla maderaspatensis,White-browed Wagtail,
whbwar2,Myiothlypis leucoblephara,White-rimmed Warbler,
whbwat1,Amaurornis phoenicurus,White-breasted Waterhen,
whbwea1,Dinemellia dinemelli,White-headed Buffalo Weaver,
whbwhe1,Heleia superciliaris,Eyebrowed Heleia,
whbwhe3,Zosterops flavilateralis,Pale White-eye,
whbwhi1,Pachycephala leucogastra,White-bellied Whistler,
whbwhi2,Pachycephala lanioides,White-breasted Whistler,
whbwoo1,Dendrocopos leucotos,White-backed Woodpecker,
whbwoo2,Dryocopus javensis,White-bellied Woodpecker,
whbwoo4,Artamus leucorynchus,White-breasted Woodswallow,
whbwoo5,Artamus superciliosus,White-browed Woodswallow,
whbwoo6,Chaetocercus mulsant,White-bellied Woodstar,
whbwoo7,Piculus aurulentus,Yellow-browed Woodpecker,
whbwoo8,Artamus monachus,Ivory-backed Woodswallow,
whbwre1,Uropsila leucogastra,White-bellied Wren,
whbyuh1,Erpornis zantholeuca,White-bellied Erpornis,
whcalb1,Thalassarche cauta,Shy Albatross,WCAL
whcale1,Chamaetylas fuelleborni,White-chested Alethe,
whcant1,Gymnopithys leucaspis,White-cheeked Antbird,
whcbab1,Pellorneum rostratum,White-chested Babbler,
whcbar1,Psilopogon viridis,White-cheeked Barbet,
whcbit1,Tigriornis leucolopha,White-crested Tiger Heron,
whcbla1,Turdus albocinctus,White-collared Blackbird,
whcbul1,Pyrrhula leucogenis,White-cheeked Bullfinch,
whcbul2,Pycnonotus leucogenys,Himalayan Bulbul,
whccoq1,Lophornis adorabilis,White-crested Coquette,
whccot1,Zaratornis stresemanni,White-cheeked Cotinga,
whcdip1,Cinclus leucocephalus,White-capped Dipper,
whcela1,Elaenia albiceps,White-crested Elaenia,
whcela4,,,
whceme1,Chrysuronia brevirostris,White-chested Emerald,
whcfor1,Enicurus leschenaulti,White-crowned Forktail,
whcfor3,,,
whcgua1,Penelope pileata,White-crested Guan,
whchon2,Phylidonyris niger,White-cheeked Honeyeater,
whchor2,Berenicornis comatus,White-crowned Hornbill,
whchor3,Horizocerus albocristatus,Western Long-tailed Hornbill,
whcjac1,Galbula tombacea,White-chinned Jacamar,
whcjay2,Cyanolyca viridicyanus,White-collared Jay,
whckit1,Leptodon forbesi,White-collared Kite,
whckoe1,Cacomantis leucolophus,,
whclau1,Pterorhinus vassali,White-cheeked Laughingthrush,
whclau2,Garrulax leucolophus,White-crested Laughingthrush,
whcman1,Manacus candei,White-collared Manakin,
whcman2,Pseudopipra pipra,White-crowned Manakin,
whcmon1,Monarcha richardsii,White-capped Monarch,
whcmon2,Symposiachrus vidua,White-collared Monarch,
whcmun1,Lonchura ferruginosa,White-capped Munia,
whcmyz1,Myzomela albigula,White-chinned Myzomela,
whcnut1,Sitta leucopsis,White-cheeked Nuthatch,
whcoli1,Nesocharis ansorgei,White-collared Oliveback,
whcpar,Pionus senilis,White-crowned Parrot,
whcpar1,Arborophila atrogularis,White-cheeked Partridge,
whcpet1,Procellaria aequinoctialis,White-chinned Petrel,WCPE
whcpig1,Columba albitorques,White-collared Pigeon,
whcpig2,Patagioenas leucocephala,White-crowned Pigeon,WCPI
whcpin,Anas bahamensis,White-cheeked Pintail,WHIP
whcpri2,Schistolais leucopogon,White-chinned Prinia,
whcpuf1,Malacoptila fusca,White-chested Puffbird,
whcred1,Phoenicurus leucocephalus,White-capped Redstart,
whcsap1,Chlorestes cyanus,White-chinned Sapphire,
whcsee,,,
whcsee1,Sporophila morelleti,Morelet's Seedeater,MOSE
whcshr1,Eurocephalus anguitimens,Southern White-crowned Shrike,
whcspa,Zonotrichia leucophrys,White-crowned Sparrow,UWCS
whcspa1,Platyrinchus platyrhynchos,White-crested Spadebill,
whcsta1,Spodiopsar cineraceus,White-cheeked Starling,
whcsta2,Grafisia torquata,White-collared Starling,
whcsta3,Lamprotornis albicapillus,White-crowned Starling,
whcswi,Streptoprocne zonaris,White-collared Swift,
whcswi1,Cypseloides cryptus,White-chinned Swift,
whcswi2,Cypseloides lemosi,White-chested Swift,
whctan1,Sericossypha albocristata,White-capped Tanager,
whctap1,Scytalopus atratus,White-crowned Tapaculo,
whcter1,Sterna repressa,White-cheeked Tern,
whcthi1,Asthenes fuliginosa,White-chinned Thistletail,
whcthr1,Turdus aurantius,White-chinned Thrush,WCTH
whctin1,,,
whctit1,Aegithalos leucogenys,White-cheeked Bushtit,
whctur1,Tauraco leucotis,,
whctur2,Tauraco leucolophus,White-crested Turaco,
whctyr1,Serpophaga subcristata,White-crested Tyrannulet,
whcwoo1,Dendrocincla merula,White-chinned Woodcreeper,
whcyuh1,Parayuhina diademata,White-collared Yuhina,
wheant1,Epinecrophylla leucophthalma,White-eyed Stipplethroat,
whebar1,Stactolaema leucotis,White-eared Barbet,
whebul1,Pycnonotus leucotis,White-eared Bulbul,
whebuz1,Butastur teesa,White-eyed Buzzard,
whecat1,Ailuroedus buccoides,White-eared Catbird,
whecon1,Conirostrum leucogenys,White-eared Conebill,
whedov1,Phapitreron leucotis,White-eared Brown Dove,
wheduc1,Aythya australis,Hardhead,
whegul2,Ichthyaetus leucophthalmus,White-eyed Gull,
whehon1,Nesoptilotis leucotis,White-eared Honeyeater,
whehum,Basilinna leucotis,White-eared Hummingbird,WEHU
wheimp1,Ducula neglecta,Seram Imperial Pigeon,
wheimp2,Ducula perspicillata,Spectacled Imperial Pigeon,
whejac1,Galbalcyrhynchus leucotis,White-eared Jacamar,
whemon1,Carterornis leucotis,White-eared Monarch,
wheori1,Icterus graceannae,White-edged Oriole,
whepar2,Psittacara leucophthalmus,White-eyed Parakeet,
whephe1,,,
whepuf1,Nystalus chacuru,White-eared Puffbird,
wherob1,Pachycephalopsis poliosoma,White-eyed Robin,
whesib1,Heterophasia auricularis,White-eared Sibia,
wheslf1,Melaenornis fischeri,White-eyed Slaty Flycatcher,
whesol1,Entomodestes leucotis,White-eared Solitaire,
whesta2,Aplonis brunneicapillus,White-eyed Starling,
whetai1,Orthotomus cinereiceps,White-eared Tailorbird,
whethr1,Turdus jamaicensis,White-eyed Thrush,WETH
whevir,Vireo griseus,White-eyed Vireo,WEVI
whfant1,Formicivora grisea,Southern White-fringed Antwren,
whfant2,Myrmotherula axillaris,White-flanked Antwren,
whfant4,,,
whfant6,,,
whfcha1,Epthianura albifrons,White-fronted Chat,
whfdov2,Ptilinopus eugeniae,White-headed Fruit Dove,
whffal1,Microhierax latifrons,White-fronted Falconet,
whfher1,Egretta novaehollandiae,White-faced Heron,
whfhon1,Purnella albifrons,White-fronted Honeyeater,
whfibi,Plegadis chihi,White-faced Ibis,WFIB
whfman1,Lepidothrix serena,White-fronted Manakin,
whfnun1,Monasa morphoeus,White-fronted Nunbird,
whfnun2,Hapaloptila castanea,White-faced Nunbird,
whfpar1,Amazona albifrons,White-fronted Amazon,
whfplo1,Charadrius marginatus,,
whfred1,Myioborus albifacies,White-faced Whitestart,
whfred2,Myioborus albifrons,White-fronted Whitestart,
whfrob1,Tregellasia leucops,,
whfsta2,Sturnornis albofrontatus,White-faced Starling,
whfsun1,Aethopyga eximia,White-flanked Sunbird,
whfswi1,Cypseloides storeri,White-fronted Swift,
whfter1,Sterna striata,White-fronted Tern,
whftit2,Sittiparus semilarvatus,White-fronted Tit,
whfwoo1,Melanerpes cactorum,White-fronted Woodpecker,
whgfly1,Anthipes monileger,White-gorgeted Flycatcher,
whghon1,Stomiopera unicolor,White-gaped Honeyeater,
whgpig1,Treron formosae,Whistling Green Pigeon,
whhbab2,Gampsorhynchus rufulus,White-hooded Babbler,
whhbar1,Lybius leucocephalus,White-headed Barbet,
whhbul1,Hypsipetes thompsoni,White-headed Bulbul,
whhduc1,Oxyura leucocephala,White-headed Duck,
whhlap1,Vanellus albiceps,White-crowned Lapwing,
whhmou1,Colius leucocephalus,White-headed Mousebird,
whhmun1,Lonchura maja,White-headed Munia,
whhpet1,Pterodroma lessonii,White-headed Petrel,
whhpig1,Columba leucomela,White-headed Pigeon,
whhsaw1,Psalidoprocne albiceps,White-headed Saw-wing,
